"FAFZone","AdamsCounty","AshlandCounty","BarronCounty","BayfieldCounty","BrownCounty","BuffaloCounty","BurnettCounty","CalumetCounty","ChippewaCounty","ClarkCounty","ColumbiaCounty","CrawfordCounty","DaneCounty","DodgeCounty","DoorCounty","DouglasCounty","DunnCounty","EauClaireCounty","FlorenceCounty","FondduLacCounty","ForestCounty","GrantCounty","GreenCounty","GreenLakeCounty","IowaCounty","IronCounty","JacksonCounty","JeffersonCounty","JuneauCounty","KenoshaCounty","KewauneeCounty","LaCrosseCounty","LafayetteCounty","LangladeCounty","LincolnCounty","ManitowocCounty","MarathonCounty","MarinetteCounty","MarquetteCounty","MenomineeCounty","MilwaukeeCounty","MonroeCounty","OcontoCounty","OneidaCounty","OutagamieCounty","OzaukeeCounty","PepinCounty","PierceCounty","PolkCounty","PortageCounty","PriceCounty","RacineCounty","RichlandCounty","RockCounty","RuskCounty","StCroixCounty","SaukCounty","SawyerCounty","ShawanoCounty","SheboyganCounty","TaylorCounty","TrempealeauCounty","VernonCounty","VilasCounty","WalworthCounty","WashburnCounty","WashingtonCounty","WaukeshaCounty","WaupacaCounty","WausharaCounty","WinnebagoCounty","WoodCounty"
"392",583.169230769231,785.653846153846,734.469230769231,818.969230769231,577.261538461538,702.707692307692,789.169230769231,544.953846153846,702.619230769231,676.969230769231,534.261538461538,626.061538461538,512.107692307692,518.876923076923,628.769230769231,815.684615384615,710.323076923077,678.276923076923,679.530769230769,524.346153846154,677.976923076923,568.130769230769,497.576923076923,556.469230769231,553.376923076923,758.107692307692,635.538461538462,506.2,587.130769230769,426.746153846154,597.069230769231,643.169230769231,528.369230769231,654.369230769231,673.576923076923,541.976923076923,647.507692307692,637.315384615385,566.369230769231,619.376923076923,462.176923076923,609.153846153846,624.869230769231,707.738461538462,569.869230769231,482.484615384615,703.469230769231,728.384615384615,766.969230769231,608.507692307692,733.269230769231,438.869230769231,576.069230769231,474.7,727.476923076923,745.369230769231,558.376923076923,774.438461538462,615.407692307692,517.6,700.376923076923,664.592307692308,607.776923076923,735.369230769231,451.869230769231,765.646153846154,492.646153846154,476.569230769231,590.369230769231,586.169230769231,548.876923076923,621.376923076923
"393",574.652941176471,777.10294117647,725.914705882353,810.432352941177,568.691176470589,694.164705882353,780.652941176471,536.40294117647,694.088235294118,668.414705882353,525.691176470589,617.491176470588,503.576470588235,510.364705882353,620.202941176471,807.164705882353,701.776470588235,669.758823529412,691.258823529412,515.791176470588,669.464705882353,559.576470588235,489.064705882353,547.914705882353,544.864705882353,749.576470588235,626.991176470588,497.664705882353,578.576470588235,418.197058823529,588.514705882353,634.635294117647,519.826470588235,645.826470588235,665.064705882353,533.458823529412,638.970588235294,628.776470588235,557.802941176471,610.864705882353,453.664705882353,600.60294117647,616.352941176471,699.188235294118,561.320588235294,473.964705882353,694.932352941177,719.864705882353,758.414705882353,599.970588235294,724.702941176471,430.320588235295,567.541176470588,466.170588235294,718.958823529412,736.852941176471,549.864705882353,765.876470588235,606.870588235294,509.064705882353,691.858823529412,656.064705882353,599.258823529412,726.826470588235,443.347058823529,757.079411764706,484.10294117647,468.00294117647,581.852941176471,577.652941176471,540.364705882353,612.864705882353
"394",507.564285714286,710.021428571428,658.821428571428,743.35,501.614285714286,627.107142857143,713.564285714286,469.321428571428,627.014285714286,601.321428571428,458.614285714286,550.414285714285,436.507142857143,443.307142857143,553.121428571429,740.107142857143,634.714285714286,602.664285714286,624.164285714286,448.714285714285,602.378571428571,492.507142857143,421.964285714286,480.821428571428,477.792857142857,682.507142857143,559.914285714285,430.607142857143,511.507142857143,351.114285714286,521.435714285714,567.564285714286,452.75,578.75,598.007142857143,466.364285714286,571.907142857143,561.707142857143,490.721428571429,543.792857142857,386.592857142857,533.521428571428,549.264285714286,632.114285714286,494.235714285714,406.907142857143,627.85,652.807142857143,691.321428571428,532.907142857143,657.621428571429,363.25,500.45,399.107142857143,651.864285714286,669.764285714286,482.792857142857,698.807142857143,539.807142857143,442.007142857143,624.764285714286,589.007142857143,532.164285714286,659.75,376.264285714286,690.014285714286,417.021428571428,400.921428571428,514.764285714286,510.564285714286,473.292857142857,545.792857142857
"399",555.874444444445,758.342222222222,707.156666666667,791.661111111111,549.941111111111,675.418888888889,761.872222222222,517.643333333333,675.316666666667,649.656666666667,506.943333333333,598.742222222222,484.816666666667,491.61,601.456666666667,788.412222222222,683.032222222222,650.983333333333,666.227777777778,497.036666666667,650.703333333333,540.827777777778,470.283333333333,529.156666666667,526.094444444444,730.818888888889,608.234444444444,478.921111111111,559.827777777778,399.443333333333,569.747777777778,615.865555555556,501.056666666667,627.054444444444,646.303333333333,514.681111111111,620.218888888889,610.018888888889,539.042222222222,592.09,434.898888888889,581.842222222222,597.574444444444,680.436666666667,542.554444444444,455.212222222222,676.161111111111,701.105555555555,739.656666666667,581.216666666667,705.956666666667,411.556666666667,548.767777777778,447.421111111111,700.181111111111,718.074444444444,531.094444444444,747.125555555555,588.118888888889,490.305555555556,673.085555555556,637.305555555555,580.483333333333,708.054444444444,424.567777777778,738.338888888889,465.341111111111,449.252222222222,563.074444444444,558.874444444445,521.594444444444,594.092222222222
"401",915.375,999.8125,891.875,990.7375,995.3,829.6125,897.3625,963.825,896.8,900.9125,888.4375,779.5875,864.9125,886.8125,1051.3125,970.775,862.375,861.275,1092.85,929,1054.175,784.575,825.0125,931.2875,805.675,1036.1125,881.3125,860.375,888.375,849.3125,1019.6125,830.05,790.0125,1012.3125,992.45,964.5625,954.475,1055.4125,922.9,1020.55,884.775,860.8625,1026.1875,1026.575,968.95,905.075,824.8625,818.675,862.7375,944.6,980.0375,861.4125,818.1125,832.975,937.175,834.0625,851.475,951.45,1003.0375,940.175,932.075,849.875,816.8625,1054.2,846.4125,914.0875,906.7375,884.8125,977.9625,941.2625,948,921.175
"402",815.25,899.69,791.76,890.65,897.98,729.53,797.25,865.68,796.695,800.82,790.68,679.48,762.51,785.98,949.49,870.66,762.28,761.15,1007.3,831.25,975.89,684.46,737.23,829.55,705.55,935.98,781.18,758.58,788.28,747.48,917.79,729.95,689.89,925.73,914.16,862.75,854.37,958.06,819.74,917.44,782.95,760.75,928.45,948.29,871.19,803.25,724.74,718.57,762.62,853.66,879.93,759.59,718.03,731.16,837.05,733.95,751.35,851.35,907.24,838.35,831.98,749.76,716.75,975.9,744.63,813.98,804.92,782.99,880.16,843.46,850.25,821.05
"409",929.830508474576,1014.27627118644,906.350847457627,1005.19830508475,1003.6813559322,844.08813559322,911.813559322034,973.2,911.249152542373,915.386440677966,896.908474576271,794.067796610169,869.827118644068,898.847457627119,1058.47288135593,985.24406779661,876.859322033898,875.723728813559,1109.9,937.462711864407,1072.2779661017,799.054237288136,842.474576271186,944.391525423729,820.123728813559,1050.57118644068,895.76779661017,879.310169491525,902.859322033898,875.186440677966,1026.77457627119,844.496610169492,804.479661016949,1028.32542372881,1010.54576271186,986.261016949153,969.350847457627,1063.86271186441,933.250847457627,1031.38474576271,905.189830508475,875.322033898305,1034.64406779661,1044.6813559322,977.422033898305,926.783050847458,839.298305084746,833.159322033898,877.186440677966,959.525423728814,994.48813559322,885.725423728814,832.58813559322,851.893220338983,951.623728813559,848.513559322034,865.923728813559,965.898305084746,1016.27627118644,961.883050847458,946.559322033898,864.338983050847,831.313559322034,1072.29830508475,865.340677966102,928.567796610169,925.640677966102,903.730508474576,990.694915254237,953.993220338983,956.462711864407,935.633898305085
"411",1992.36111111111,1887.72777777777,1839.79444444444,1851.51666666667,2061.71666666666,1890.81666666667,1822.85,2088.91666666667,1886.37777777778,1932.85,2030.78333333334,1979.81666666667,2049.46666666667,2068.07222222222,2119.31666666666,1824.98333333333,1852.00555555556,1877.35,2039.75,2064.71666666666,1997.91666666666,1999.1,2076.27222222223,2033.15,2020.77222222223,1920.41666666666,1920.58333333334,2076.78333333334,1972.41666666666,2148.11666666666,2087.61666666666,1947.72777777777,2027.11666666666,2017.91666666666,1994.27222222223,2097.65,1964.31111111111,2086.49444444444,2013.61666666666,2036.46111111112,2114.61666666666,1957.89444444445,2056.13888888889,1969.51666666667,2059.91666666667,2106.88333333334,1864.51666666667,1832.6,1810.81666666667,1991.51666666667,1927.91666666666,2138.21666666666,2013.71666666666,2085.19444444444,1876.91666666666,1823.63888888889,2013.41666666666,1886.11666666666,2017.31666666667,2096.21666666666,1941.91666666666,1920.82777777778,1980.05,1987.01666666667,2108.11666666666,1848.81666666667,2094.31666666666,2099.51666666667,2034.37222222222,2019.13888888889,2056.07222222222,1963.36111111111
"419",1960.92037037037,1856.28703703703,1808.33518518519,1820.07222222223,2030.26481481482,1859.36851851851,1791.39444444445,2054.71296296296,1854.93518518518,1901.39444444445,1991.58333333334,1922.77407407407,1990.91296296297,2024.99074074074,2087.86851851851,1793.52777777778,1820.54629629629,1845.90555555556,2008.30925925925,2026.99444444444,1966.45740740741,1933.78518518519,1987.58888888889,2007.90555555556,1955.17407407407,1888.93888888889,1889.13703703704,2028.37037037037,1947.12407407407,2075.68148148148,2056.17222222223,1916.23148148148,1952.5,1986.47222222222,1962.81666666667,2073.23888888888,1932.84629629629,2055.02777777778,1988.35,2005.01666666667,2062.68888888889,1930.20185185185,2024.69444444445,1938.05,2031.52777777778,2066.74814814815,1833.07222222223,1801.13888888889,1779.36851851851,1960.0537037037,1896.47222222222,2070.6,1960.15925925926,2020.73703703704,1845.46481481481,1792.19444444445,1972.08333333334,1854.67777777778,1985.86851851851,2066.70555555555,1910.43888888889,1889.38703703704,1938.43888888889,1955.57222222223,2039.11481481481,1817.3574074074,2056.60740740741,2051.73333333333,2002.92037037037,1987.69444444445,2024.50185185186,1931.92037037037
"421",966.516666666667,1168.95,1117.76666666667,1202.28333333333,960.55,1086.03333333333,1172.5,928.25,1085.93333333333,1060.26666666667,917.55,1009.35,895.433333333333,902.216666666667,1012.05,1199.01666666667,1093.63333333333,1061.61666666667,1063.41666666667,907.65,1061.31666666667,951.433333333333,880.916666666667,939.766666666667,936.716666666667,1141.43333333333,1018.83333333333,889.533333333333,970.433333333333,810.05,980.366666666667,1026.48333333333,911.683333333333,1037.66666666667,1056.91666666667,925.316666666667,1030.83333333333,1020.61666666667,949.65,1002.71666666667,845.516666666667,992.45,1008.21666666667,1091.05,953.166666666667,865.816666666667,1086.78333333333,1111.71666666667,1150.26666666667,991.816666666667,1116.58333333333,822.183333333333,959.383333333333,858.033333333333,1110.81666666667,1128.7,941.716666666667,1157.73333333333,998.733333333333,900.916666666667,1083.71666666667,1047.91666666667,991.116666666667,1118.68333333333,835.183333333333,1148.93333333333,875.95,859.866666666667,973.716666666667,969.516666666667,932.216666666667,1004.71666666667
"422",694.522222222222,896.988888888889,845.811111111111,930.311111111111,688.588888888889,814.044444444444,900.522222222222,656.277777777778,813.961111111111,788.311111111111,645.588888888889,737.4,623.444444444444,630.244444444444,740.1,927.033333333333,821.644444444445,789.622222222222,791.433333333333,635.666666666667,789.333333333333,679.444444444444,608.933333333333,667.811111111111,664.733333333333,869.444444444444,746.866666666667,617.544444444444,698.444444444444,538.088888888889,708.4,754.511111111111,639.711111111111,765.711111111111,784.933333333333,653.322222222222,758.844444444444,748.644444444445,677.7,730.733333333333,573.533333333333,720.488888888889,736.222222222222,819.066666666667,681.211111111111,593.833333333333,814.811111111111,839.744444444444,878.311111111111,719.844444444444,844.6,550.211111111111,687.411111111111,586.044444444444,838.822222222222,856.722222222222,669.733333333333,885.744444444444,726.744444444444,628.944444444444,811.733333333333,775.944444444444,719.122222222222,846.711111111111,563.211111111111,876.966666666667,603.988888888889,587.9,701.722222222222,697.522222222222,660.233333333333,732.733333333333
"423",943.3,1145.76,1094.56,1179.08,937.36,1062.82,1149.3,905.06,1062.71,1037.06,894.36,986.16,872.22,879.02,988.86,1175.82,1070.44,1038.4,1040.2,884.46,1038.1,928.26,857.7,916.56,913.5,1118.22,995.66,866.32,947.26,786.86,957.16,1003.28,888.46,1014.46,1033.7,902.1,1007.62,997.42,926.46,979.5,822.3,969.26,984.98,1067.86,929.96,842.6,1063.58,1088.52,1127.06,968.62,1093.36,798.96,936.16,834.82,1087.6,1105.48,918.5,1134.56,975.52,877.72,1060.5,1024.72,967.9,1095.46,811.98,1125.76,852.76,836.66,950.48,946.28,909,981.5
"429",820.489361702128,1022.95744680851,971.768085106383,1056.28510638298,814.559574468085,940.036170212766,1026.49361702128,782.255319148936,939.935106382979,914.268085106383,771.56170212766,863.36170212766,749.429787234042,756.225531914894,866.063829787234,1053.02553191489,947.646808510638,915.6,917.4,761.651063829787,915.304255319149,805.448936170213,734.9,793.768085106383,790.714893617021,995.429787234042,872.853191489362,743.538297872341,824.448936170213,664.059574468085,834.365957446808,880.485106382979,765.670212765957,891.670212765957,910.917021276596,779.302127659574,884.83829787234,874.631914893617,803.66170212766,856.714893617021,699.510638297872,846.455319148936,862.193617021277,945.055319148936,807.168085106383,719.823404255319,940.778723404255,965.725531914894,1004.26595744681,845.83829787234,970.565957446809,676.170212765957,813.387234042553,712.038297872341,964.802127659574,982.697872340426,795.714893617021,1011.74680851064,852.734042553191,754.925531914894,937.702127659574,901.925531914894,845.1,972.670212765957,689.187234042553,1002.95106382979,729.955319148936,713.865957446808,827.693617021277,823.489361702128,786.214893617021,858.714893617021
"441",1188.28,1390.74,1339.56,1424.08,1182.34,1307.82,1394.28,1150.04,1307.72,1282.06,1139.34,1231.14,1117.21,1124,1233.84,1420.8,1315.42,1283.38,1285.18,1129.44,1283.08,1173.22,1102.68,1161.56,1158.48,1363.21,1240.64,1111.32,1192.22,1031.84,1202.16,1248.26,1133.46,1259.46,1278.7,1147.08,1252.61,1242.41,1171.44,1224.48,1067.3,1214.24,1229.98,1312.82,1174.96,1087.6,1308.58,1333.5,1372.06,1213.61,1338.34,1043.96,1181.18,1079.82,1332.58,1350.48,1163.48,1379.52,1220.51,1122.7,1305.48,1269.7,1212.88,1340.46,1056.98,1370.72,1097.74,1081.66,1195.48,1191.28,1153.98,1226.48
"451",1123.83333333333,1326.3,1275.1,1359.6,1117.9,1243.33333333333,1329.83333333333,1085.53333333333,1243.25,1217.6,1074.9,1166.66666666667,1052.73333333333,1059.53333333333,1169.4,1356.33333333333,1250.93333333333,1218.93333333333,1240.43333333333,1064.93333333333,1218.63333333333,1108.73333333333,1038.23333333333,1097.1,1094.03333333333,1298.73333333333,1176.13333333333,1046.83333333333,1127.73333333333,967.4,1137.7,1183.8,1069,1195,1214.23333333333,1082.63333333333,1188.13333333333,1177.93333333333,1106.96666666667,1160.03333333333,1002.83333333333,1149.8,1165.5,1248.33333333333,1110.5,1023.13333333333,1244.1,1269.03333333333,1307.6,1149.13333333333,1273.9,979.5,1116.7,1015.33333333333,1268.13333333333,1286,1099.03333333333,1315.03333333333,1156.03333333333,1058.23333333333,1241.03333333333,1205.23333333333,1148.43333333333,1276,992.5,1306.23333333333,1033.26666666667,1017.2,1131,1126.83333333333,1089.53333333333,1162.03333333333
"452",954.38,1156.86,1105.66,1190.17,948.46,1073.89,1160.38,916.16,1073.815,1048.16,905.46,997.26,883.29,890.09,999.96,1186.89,1081.51,1049.48,1070.98,895.54,1049.18,939.3,868.78,927.66,924.58,1129.29,1006.74,877.39,958.3,797.96,968.26,1014.36,899.56,1025.56,1044.79,913.18,1018.69,1008.49,937.56,990.58,833.39,980.36,996.07,1078.95,941.06,853.69,1074.67,1099.59,1138.16,979.69,1104.46,810.06,947.27,845.89,1098.68,1116.57,929.58,1145.61,986.59,888.79,1071.58,1035.79,978.98,1106.56,823.06,1136.84,863.86,847.76,961.58,957.38,920.08,992.58
"459",1073.68484848485,1276.16363636364,1224.9696969697,1309.48181818182,1067.76060606061,1193.21818181818,1279.68484848485,1035.46060606061,1193.12727272727,1167.4696969697,1024.76060606061,1116.56363636364,1002.62121212121,1009.40303030303,1119.2696969697,1306.20606060606,1200.83636363636,1168.79393939394,1190.29393939394,1014.85757575758,1168.49696969697,1058.63636363636,988.090909090909,1046.9696969697,1043.90303030303,1248.62121212121,1126.05454545455,996.718181818182,1077.63939393939,917.260606060606,1087.56363636364,1133.67575757576,1018.8696969697,1144.8696969697,1164.09696969697,1032.49090909091,1138.02121212121,1127.80606060606,1056.86363636364,1109.90303030303,952.69696969697,1099.66363636364,1115.38787878788,1198.25454545455,1060.3696969697,973.006060606061,1193.98181818182,1218.90303030303,1257.4696969697,1099.02121212121,1223.7696969697,929.369696969697,1066.57878787879,965.218181818182,1217.99090909091,1235.88787878788,1048.90303030303,1264.93636363636,1105.90909090909,1008.10606060606,1190.89090909091,1155.10606060606,1098.29393939394,1225.8696969697,942.378787878788,1256.15454545455,983.163636363636,967.063636363636,1080.88484848485,1076.68484848485,1039.40303030303,1111.90303030303
"460",551.115151515152,555.887878787879,458.465151515152,538.181818181818,645.507575757576,454.977272727273,452.175757575758,647.663636363636,471.659090909091,512.156060606061,584.327272727273,515.148484848485,602.989393939394,621.627272727273,703.998484848485,510.94696969697,437.263636363636,463.831818181818,674.219696969697,618.250757575757,632.281818181818,533.628030303031,596.919696969697,586.715151515152,555.820454545454,592.013636363636,498.321212121212,630.333333333333,525.939393939394,701.659090909091,672.293939393939,479.679545454546,566.738636363636,603.192424242424,579.539393939394,665.931818181818,549.562121212121,681.240909090909,567.159090909091,626.557575757576,668.165151515151,505.518939393939,647.192424242424,601.071212121212,629.795454545455,660.424242424242,440.309848484849,415.6,427.633333333333,567.90303030303,546.598484848485,691.768181818182,543.512121212121,636.65303030303,499.665151515152,408.921212121212,566.957575757576,513.016666666667,604.690909090909,649.757575757576,527.162121212121,482.015151515152,512.175,620.875757575758,661.678787878788,475.680303030303,647.881818181818,653.069696969697,606.306060606061,577.891666666666,614.813636363637,544.589393939394
"471",710.633333333333,913.133333333333,861.933333333333,946.433333333333,734.3,830.2,916.633333333333,702,830.083333333333,804.433333333333,661.733333333333,702.4,639.633333333333,657.033333333333,785.8,943.2,837.833333333333,805.733333333333,856.8,681.4,835.033333333333,654.4,630.233333333333,700.6,645.033333333333,885.633333333333,763.033333333333,629.633333333333,714.633333333333,583.8,754.1,770.633333333333,617.7,809.633333333333,801.1,699,775.033333333333,794.366666666667,693.833333333333,776.466666666667,619.233333333333,736.633333333333,781.9,835.233333333333,726.9,639.566666666667,830.933333333333,780.25,894.433333333333,736.033333333333,860.733333333333,595.9,703.533333333333,602.2,854.966666666667,872.833333333333,685.9,901.933333333333,772.5,674.666666666667,827.866666666667,792.1,717.433333333333,862.833333333333,615.633333333333,893.133333333333,649.7,633.6,747.4,723.233333333333,705.966666666667,748.9
"472",682.60294117647,885.079411764706,833.879411764706,918.379411764706,693.541176470588,802.144117647058,888.60294117647,661.241176470588,802.035294117647,776.379411764706,633.679411764706,718.326470588235,611.55,635.194117647059,745.041176470588,915.132352941177,809.767647058824,777.708823529412,816.064705882353,640.638235294118,794.276470588235,669.15,600.679411764706,675.791176470588,652.814705882352,857.55,734.976470588235,602.776470588235,686.567647058823,543.041176470588,713.341176470588,742.585294117647,623.120588235294,770.641176470588,773.020588235295,658.270588235294,746.95,753.611764705882,665.779411764706,735.670588235294,578.470588235294,708.579411764706,741.15294117647,807.176470588235,686.141176470588,598.794117647059,802.879411764706,827.838235294118,866.379411764706,707.95,832.679411764706,555.141176470588,675.485294117647,574.144117647058,826.90294117647,844.791176470588,657.814705882352,873.867647058823,731.717647058824,633.888235294118,799.814705882352,764.026470588235,707.208823529412,834.779411764706,568.14705882353,865.076470588235,608.941176470588,592.841176470588,706.65294117647,692.373529411764,665.170588235294,720.814705882352
"473",765.946153846154,968.4,917.207692307692,1001.71538461538,760,885.492307692308,971.946153846154,727.7,885.373076923077,859.707692307692,717,811.915384615385,694.892307692308,701.676923076923,811.507692307692,998.476923076923,893.092307692308,861.053846153846,882.553846153846,707.1,860.753846153846,754.769230769231,680.353846153846,739.207692307692,736.161538461538,940.892307692308,818.3,688.992307692308,769.892307692308,609.5,779.815384615385,825.915384615385,711.107692307692,837.107692307692,856.361538461539,724.753846153846,830.292307692308,820.092307692308,749.1,802.161538461538,644.961538461538,791.9,807.638461538461,890.5,752.607692307692,665.284615384615,886.215384615385,911.176923076923,949.707692307692,791.292307692308,916.007692307692,621.607692307692,758.830769230769,657.492307692308,910.253846153846,928.138461538461,741.161538461538,957.2,798.192307692308,700.376923076923,883.153846153846,847.376923076923,790.553846153846,918.107692307692,634.630769230769,948.4,675.4,659.315384615385,773.138461538461,768.946153846154,731.661538461538,804.161538461538
"479",724.537903225807,927.002419354839,875.823387096774,960.336290322581,734.334677419355,844.063709677419,930.537903225807,702.033064516129,843.983870967742,818.323387096774,675.602419354839,751.090322580645,653.463709677419,669.191935483871,785.852419354839,957.054838709677,851.671774193548,819.641129032258,856.870161290323,681.415322580645,835.075,700.343548387097,641.634677419355,709.076612903226,692.670161290323,899.463709677419,776.883064516129,645.391129032258,728.475,583.834677419355,754.150806451613,784.534677419355,664.145967741935,811.297580645161,814.945967741935,699.070161290323,788.862096774194,794.395967741935,707.704032258064,776.483064516129,619.278225806452,750.502419354839,781.968548387097,849.089516129032,726.950806451613,639.586290322581,844.837903225806,865.103225806452,908.321774193548,749.862096774194,874.621774193548,595.950806451613,717.433064516129,616.063709677419,868.841129032258,886.737903225806,699.750806451613,915.776612903226,772.495967741936,674.689516129032,841.737903225806,805.956451612903,748.221774193548,876.721774193548,612.102419354839,906.986290322581,649.729838709677,633.650806451613,747.468548387097,732.647580645161,705.983064516129,762.750806451613
"481",1258.7,1343.14,1235.22,1334.06,1327.64,1172.96,1240.66,1295.34,1240.11,1244.26,1220.34,1122.94,1198.22,1215.64,1379.14,1314.1,1205.72,1204.56,1450.16,1260.88,1421.44,1127.92,1188.86,1259.18,1148.96,1379.44,1224.64,1188.22,1231.72,1177.14,1347.46,1173.36,1133.36,1368.24,1359.68,1292.36,1297.84,1387.72,1252.44,1350.38,1212.56,1204.18,1358.06,1393.84,1300.86,1232.9,1168.16,1162.04,1206.06,1294.6,1323.36,1189.24,1161.46,1160.82,1280.46,1177.36,1194.78,1294.76,1346.42,1267.98,1275.44,1193.22,1160.16,1421.46,1174.26,1257.44,1234.56,1212.64,1318.56,1281.86,1279.88,1264.48
"482",1167.4,1346.35,1238.45,1337.275,1252.75,1176.15,1243.9,1220.45,1243.325,1251.55,1118.475,1126.15,1096.375,1113.775,1304.25,1317.35,1208.95,1207.8,1375.3,1199.85,1353.525,1106.075,1087,1157.325,1096.725,1342.375,1220.15,1086.375,1171.375,1102.25,1272.55,1176.55,1069.375,1266.375,1257.825,1217.475,1231.775,1312.85,1150.575,1294.925,1137.7,1195.25,1300.375,1291.975,1245.35,1158.025,1171.375,1165.25,1209.25,1192.775,1317.475,1114.35,1160.275,1058.975,1283.7,1180.575,1142.65,1297.975,1290.95,1193.15,1278.875,1196.45,1163.5,1319.575,1072.375,1260.65,1168.15,1152.05,1235.275,1180,1224.425,1205.65
"483",1457.35,1546.13333333333,1438.21666666667,1537.05,1514.23333333333,1375.95,1443.68333333333,1481.93333333333,1443.1,1447.23333333333,1417.21666666667,1325.93333333333,1395.1,1412.51666666667,1565.73333333333,1517.11666666667,1408.73333333333,1407.58333333333,1636.78333333333,1464.61666666667,1622.56666666667,1330.91666666667,1385.76666666667,1456.06666666667,1352,1582.43333333333,1427.63333333333,1385.11666666667,1434.73333333333,1363.73333333333,1534.03333333333,1376.38333333333,1336.33333333333,1565.11666666667,1556.56666666667,1478.98333333333,1500.68333333333,1574.31666666667,1449.31666666667,1553.61666666667,1399.2,1407.18333333333,1562.88333333333,1590.71666666667,1504.05,1419.51666666667,1371.15,1365.01666666667,1409.05,1491.5,1526.33333333333,1375.83333333333,1364.45,1357.7,1483.5,1380.38333333333,1399.96666666667,1497.78333333333,1549.63333333333,1454.61666666667,1478.43333333333,1396.21666666667,1363.18333333333,1618.31666666667,1371.11666666667,1460.43333333333,1436.48333333333,1416.5,1515.43333333333,1478.76666666667,1483.11666666667,1467.51666666667
"484",1082.94210526316,1167.40526315789,1059.47894736842,1158.32631578947,1146.95263157895,997.210526315789,1064.92631578947,1114.64736842105,1064.37105263157,1068.51052631579,1034.32631578947,947.194736842105,1012.18421052632,1029.63684210526,1198.46315789474,1138.34210526316,1029.98947368421,1028.84210526316,1269.48947368421,1080.05789473684,1230.84210526316,952.184210526316,997.478947368421,1073.17894736842,973.226315789474,1203.69473684211,1048.9,1002.22631578947,1055.98947368421,996.447368421053,1166.75263157895,997.610526315789,957.605263157895,1180.52105263158,1166.4,1111.68947368421,1122.08947368421,1207,1066.42631578947,1168.37368421053,1031.9,1028.43684210526,1177.77894736842,1200.55263157895,1118.84736842105,1052.2,992.415789473684,986.289473684211,1030.31052631579,1108.57894736842,1147.61052631579,1008.56315789474,985.710526315789,974.778947368421,1104.73684210526,1001.62631578947,1019.03157894737,1119.01052631579,1164.38421052632,1087.3,1099.68947368421,1017.44736842105,984.426315789474,1228.15789473684,988.247368421053,1081.69473684211,1052.88421052632,1030.10526315789,1132.56315789474,1095.85789473684,1097.87368421053,1088.74210526316
"485",1609.2,1693.65,1585.75,1684.55,1696.15,1523.45,1591.2,1663.85,1590.6,1594.75,1588.85,1473.45,1566.7,1584.15,1747.65,1664.6,1556.25,1555.1,1782,1629.4,1740.05,1478.4,1512,1627.7,1499.5,1729.95,1575.15,1556.75,1582.25,1545.65,1715.95,1523.85,1483.85,1701.95,1678.3,1660.85,1648.35,1756.2,1620.95,1718.9,1581.1,1554.7,1726.55,1712.45,1669.35,1601.4,1518.65,1512.55,1556.55,1636.25,1673.85,1557.75,1511.95,1529.3,1631,1527.85,1545.3,1645.25,1696.85,1636.5,1625.95,1543.7,1510.7,1740.05,1542.75,1607.95,1603.05,1581.15,1672.7,1636,1648.4,1615
"486",1233.01428571429,1379.65,1271.71428571429,1370.55,1302.51428571429,1209.45,1277.15,1270.2,1276.6,1280.75,1186.37142857143,1159.44285714286,1164.22142857143,1181.67142857143,1354.01428571429,1350.6,1242.22142857143,1241.05,1425.01428571429,1249.83571428572,1404.2,1160.07142857143,1154.88571428571,1225.2,1174.92142857143,1397.75,1261.14285714286,1154.25,1235.07142857143,1152.01428571429,1322.31428571429,1209.85,1134.39285714286,1334.27857142857,1325.7,1267.22142857143,1291.95,1362.55714285714,1218.47142857143,1344.71428571429,1187.43214285714,1240.66428571429,1350.11428571428,1359.85714285714,1295.19285714286,1207.75,1204.65,1198.53571428571,1242.55,1260.62142857143,1360.42857142857,1164.11428571428,1196.55714285714,1126.82142857143,1316.95714285714,1213.85,1199.85,1331.25,1340.73571428571,1242.85,1311.93571428571,1229.69285714286,1196.65,1387.47857142857,1140.27857142857,1293.94285714286,1217.91428571428,1202.25714285714,1284.57857142857,1247.87857142857,1274.21428571429,1282.12142857143
"487",1484.5,1569,1461.1,1559.9,1553.5,1398.8,1466.5,1521.2,1465.95,1470.1,1446.2,1348.8,1424,1441.5,1605,1539.9,1431.6,1430.4,1676,1486.7,1647.3,1353.8,1414.7,1485,1374.8,1605.3,1450.5,1414.1,1457.6,1403,1573.3,1399.2,1359.2,1594.1,1585.5,1518.2,1523.7,1613.5,1478.3,1576.2,1438.4,1430,1583.9,1619.7,1526.7,1458.7,1394,1387.9,1431.9,1520.4,1549.2,1415.1,1387.3,1386.6,1506.3,1403.2,1420.6,1520.6,1572.2,1493.8,1501.3,1419,1386,1647.3,1400.1,1483.3,1460.4,1438.5,1544.4,1507.7,1505.7,1490.3
